-22498832.8812287,-634.168772462877,-22203897.8939128,11183677.7942434,19459752.2533246,-22305049.0029274,11180709.2595046,-19461022.7716748,-22301929.470245
-22495050.002772,-647.786938273665,-22208386.7872341,11183760.8557846,19459761.7456334,-22304922.1208964,11180835.9685352,-19460983.292944,-22301837.5457008
-22492218.7800323,-661.124783772844,-22211843.3701599,11183900.6973755,19459762.3139694,-22304770.745019,11181008.9822236,-19460949.2717589,-22301713.989883
-22490767.4319337,-674.194105392964,-22213809.7048992,11184061.2905057,19459748.7936653,-22304617.2896979,11181188.5890812,-19460920.7346745,-22301578.5677065
-22490848.6015468,-687.044100810264,-22214157.4334581,11184205.847709,19459718.793282,-22304482.0809805,11181337.3343519,-19460896.3421606,-22301451.0538647
-22492325.912881,-699.752017816287,-22213080.0098655,11184303.8977781,19459672.9607601,-22304379.6708081,11181426.9885732,-19460873.7722495,-22301347.4981105
-22494807.9505311,-712.409286727052,-22211020.7852618,11184336.614149,19459614.6567541,-22304316.5231235,11181443.2317706,-19460850.252499,-22301277.4789354
-22497729.2451705,-725.109803176637,-22208563.3402715,11184299.5250905,19459549.1256423,-22304290.3885624,11181387.3413807,-19460823.1188377,-22301242.770304
-22500466.9980055,-737.930167285941,-22206312.0462774,11184202.2924973,19459482.3530585,-22304291.3599545,11181274.7891723,-19460790.2966785,-22301237.5667838
-22502469.8660565,-750.906460454379,-22204784.2959863,11184065.8208779,19459419.8551359,-22304304.3002505,11181131.2413994,-19460750.6321808,-22301250.124269
-22503367.7381859,-764.047134951925,-22204328.2496562,11183917.4395361,19459365.6443369,-22304312.1029275,11180986.9077862,-19460704.0359198,-22301265.4217259
-22503036.6306959,-777.324951834983,-22205072.7837996,11183785.2066882,19459321.5623109,-22304299.1189818,11180870.4252917,-19460651.431091,-22301268.2773864
-22501605.0271022,-790.681692051668,-22206914.7906013,11183692.4724497,19459287.0797213,-22304254.0862927,11180803.4646324,-19460594.5245619,-22301246.2937417
-22499405.9580028,-804.038754276849,-22209546.248324,11183653.7095443,19459259.5622131,-22304172.0263254,11180797.0297539,-19460535.4444432,-22301192.0718893
-22496892.7955784,-817.312503672137,-22212518.934045,11183672.3155929,19459234.9140888,-22304054.8030428,11180850.0386511,-19460476.3115248,-22301104.311732
-22494542.3021879,-830.430055262052,-22215336.6923777,11183740.6759203,19459208.4514838,-22303910.3192906,11180950.3082842,-19460418.8276719,-22300987.6585764
-22492765.6710456,-843.341761981702,-22217556.7422162,11183842.3327624,19459175.8295943,-22303750.5953303,11181077.6062819,-19460363.9638964,-22300851.4123636
-22491840.8104441,-856.028558183155,-22218877.3684031,11183955.7179796,19459133.8520626,-22303589.1762957,11181208.0614255,-19460311.8100623,-22300707.4281142
-22491872.2630648,-868.50418409867,-22219191.9729133,11184058.6411286,19459081.0206038,-22303438.4134824,11181319.0076959,-19460261.6106476,-22300567.6658796
-22492781.3263403,-880.812278670746,-22218598.3713645,11184132.6270335,19459017.7345059,-22303307.1487268,11181393.3065449,-19460211.9677513,-22300441.8794924
-22494326.8577877,-893.01787664384,-22217364.6047693,11184166.2776014,19458946.1161428,-22303199.2164807,11181422.3460941,-19460161.1567749,-22300335.8713046
-22496154.6159559,-905.195066631629,-22215863.3342301,11184157.0674392,19458869.5102177,-22303112.996271,11181407.215796,-19460107.4816573,-22300250.6062532
-22497868.2992328,-917.413210960095,-22214492.3650305,11184111.3183856,19458791.7674966,-22303042.0376953,11181357.9351859,-19460049.5972782,-22300182.3021382
-22499109.4536652,-929.724268218594,-22213598.4065546,11184042.4635842,19458716.4641433,-22302976.579306,11181290.9974542,-19459986.7422678,-22300123.4260514
-22499629.1358502,-942.15343931451,-22213416.9350983,11183968.0344746,19458646.2153343,-22302905.6249138,11181225.7982383,-19459918.848328,-22300064.3608468
-22499334.6650789,-954.694680705944,-22214035.8960899,11183906.0243495,19458582.2149718,-22302819.1513745,11181180.7017602,-19459846.5160895,-22299995.388772
-22498300.8630188,-967.3119105867,-22215386.741852,11183871.3641732,19458524.0796418,-22302710.0151983,11181169.5232472,-19459770.8692543,-22299908.5928884
-22496744.8957278,-979.945767127075,-22217263.0447375,11183873.183313,19458470.0088007,-22302575.2016705,11181199.0830587,-19459693.3175272,-22299799.3095652
-22494973.3370629,-992.525214837862,-22219363.6843986,11183913.3405169,19458417.2103049,-22302416.2038712,11181268.2466543,-19459615.2737812,-22299666.8698793
-22493315.8586957,-1004.98152854649,-22221353.6021383,11183986.4413157,19458362.4933956,-22302238.4999279,11181368.5577332,-19459537.8797319,-22299514.5210445
-22492060.688133,-1017.26098248989,-22222930.8531484,11184081.261881,19458302.90691,-22302050.2766839,11181486.2606586,-19459461.7937564,-22299348.5869705
-22491403.5739742,-1029.33408073012,-22223886.1532484,11184183.2331964,19458236.3000073,-22301860.6892477,11181605.2513786,-19459387.0823639,-22299177.0736925
-22491417.1731195,-1041.20055119438,-22224141.9311908,11184277.4520374,19458161.7034834,-22301678.0214068,11181710.3394312,-19459313.2345599,-22299008.0218281
-22492043.6513109,-1052.88917076532,-22223762.447262,11184351.6089603,19458079.4670302,-22301508.1105673,11181790.172759,-19459239.2912299,-22298847.9389756
-22493110.2502815,-1064.45193805235,-22222933.8229955,11184398.2683371,19457991.135337,-22301353.3287603,11181839.2727338,-19459164.0571545,-22298700.6097969
-22494365.026695,-1075.95382287734,-22221920.2233862,11184416.0877993,19457899.0960085,-22301212.2879149,11181858.8253466,-19459086.3477961,-22298566.4926553
-22495527.0796652,-1087.46014996081,-22221007.419223,11184409.7901125,19457806.0758477,-22301080.290101,11181856.1330698,-19459005.2197084,-22298442.7895329
-22496342.380795,-1099.02407702393,-22220446.3072258,11184388.9521573,19457714.5902658,-22300950.4004477,11181842.8972666,-19458920.1412604,-22298324.1442984
-22496634.0225104,-1110.67651157203,-22220407.1200391,11184365.9028855,19457626.4570261,-22300814.907336,11181832.7209283,-19458831.0756084,-22298203.8069311
-22496335.8961692,-1122.42027597621,-22220951.4986948,11184353.181621,19457542.468615,-22300666.8702268,11181838.355043,-19458738.465998,-22298075.0185121
-22495502.2602238,-1134.22961831585,-22222025.7616682,11184361.072186,19457462.2814648,-22300501.4503178,11181869.237261,-19458643.1311608,-22297932.3382431
-22494291.6132194,-1146.05517849086,-22223475.312431,11184395.6894811,19457384.5337857,-22300316.7727832,11181929.7892022,-19458546.0936459,-22297772.6552091
-22492929.7021465,-1157.83378778024,-22225077.1693803,11184457.9660154,19457307.1577104,-22300114.1703652,11182018.7700571,-19458448.3750301,-22297595.6991936
-22491661.1308485,-1169.50109752254,-22226584.8184756,11184543.6956817,19457227.8153107,-22299897.7856663,11182129.765746,-19458350.7976248,-22297403.9711951
-22490700.597373,-1181.0037980911,-22227777.0969115,11184644.5801135,19457144.3681318,-22299673.6372872,11182252.668994,-19458253.831059,-22297202.1325915
-22490193.2967118,-1192.30921212814,-22228501.4768824,11184750.0306977,19457055.288288,-22299448.3567484,11182375.8193861,-19458157.513243,-22296995.9972583
-22490190.8244076,-1203.41109559178,-22228702.7583187,11184849.3428144,19456959.9345695,-22299227.8591584,11182488.3579155,-19458061.4598155,-22296791.3423731
-22490645.4628192,-1214.33060840992,-22228431.0950849,11184933.8021498,19456858.6455809,-22299016.2116154,11182582.3269432,-19457964.9574574,-22296592.7786681
-22491422.6966211,-1225.11189329021,-22227828.0387885,11184998.3139887,19456752.6382627,-22298814.912295,11182654.1150116,-19457867.1189629,-22296402.8975859
-22492329.2725599,-1235.81328847124,-22227094.4400818,11185042.2559812,19456643.7377885,-22298622.7032436,11182704.9899504,-19457767.0660787,-22296221.8488997
-22493151.8369054,-1246.49562171173,-22226447.9659158,11185069.4187315,19456533.9969636,-22298435.9307746,11182740.6523271,-19457664.1023375,-22296047.412482
-22493699.1475277,-1257.2100949111,-22226079.616141,11185087.0825582,19456425.2836327,-22298249.3608446,11182769.9359271,-19457557.8425564,-22295875.5302073
-22493839.6260869,-1267.98894176015,-22226117.8631467,11185104.4460063,19456318.918968,-22298057.2725524,11182802.9441158,-19457448.2763295,-22295701.1766954
-22493526.4050603,-1278.83886311326,-22226606.6162981,11185130.7399881,19456215.4368929,-22297854.6057319,11182849.0100306,-19457335.7567235,-22295519.3864942
-22492804.4622895,-1289.73988229485,-22227500.1012512,11185173.4095976,19456114.508174,-22297637.9360191,11182914.8876674,-19457220.9196298,-22295326.2311027
-22491798.5297433,-1300.64935442509,-22228674.6718796,11185236.7172033,19456015.0380269,-22297406.092159,11183003.5196255,-19457104.551564,-22295119.5558629
-22490685.000032,-1311.51073403861,-22229954.8742566,11185321.0241462,19455915.4110919,-22297160.3066842,11183113.6009041,-19456987.4325488,-22294899.3402986
-22489654.6083896,-1322.26497108162,-22231148.8046281,11185422.8657824,19455813.8296834,-22296903.8867808,11183239.9939699,-19456870.1848203,-22294667.6245244
-22488874.2208937,-1332.86186344501,-22232086.083196,11185535.7752466,19455708.6753817,-22296641.4875611,11183374.8817638,-19456753.1566447,-22294428.03234
-22488455.37632,-1343.26924323282,-22232651.0642757,11185651.6666475,19455598.8225484,-22296378.1458272,11183509.4051991,-19456636.3634065,-22294185.0003341
-22488435.0314276,-1353.47859385577,-22232804.6027283,11185762.4859447,19455483.8444929,-22296118.274011,11183635.4461326,-19456519.4964045,-22293942.8761069
-22488771.2053828,-1363.50639344863,-22232589.9098043,11185861.7958483,19455364.0757998,-22295864.814211,11183747.2004177,-19456401.9957993,-22293705.067906
-22489353.5078775,-1373.39271442263,-22232121.4895537,11185945.9858359,19455240.5231834,-22295618.7129115,11183842.2393324,-19456283.1710635,-22293473.4104579
-22490026.1539314,-1383.19319573239,-22231559.9579387,11186014.8827556,19455114.6467888,-22295378.8077383,11183921.8686099,-19456162.3431045,-22293247.8629539
-22490619.3168889,-1392.96200495184,-22231078.3610802,11186071.6630154,19454988.058614,-22295142.1334632,11183990.7389237,-19456038.9789319,-22293026.5860292
-22490982.7871754,-1402.74180080667,-22230827.4707153,11186122.1080372,19454862.1999468,-22294904.5723442,11184055.8104722,-19455912.7926476,-22292806.3692116
-22491015.280558,-1412.5572534911,-22230907.1410524,11186173.3723109,19454738.0623822,-22294661.7093617,11184124.8978543,-19455783.7944726,-22292583.3132054
-22490683.6481676,-1422.41518644896,-22231348.7084592,11186232.5233249,19454616.0066062,-22294409.717586,11184205.0962315,-19455652.2804452,-22292353.6248555
-22490028.0060145,-1432.29883221767,-22232111.1267736,11186305.1485062,19454495.711997,-22294146.0986016,11184301.4027715,-19455518.7669716,-22292114.3650393
-22489151.6891978,-1442.17144331791,-22233091.0859556,11186394.3009562,19454376.2628814,-22293870.136715,11184415.7982071,-19455383.884595,-22291864.0037679
-22488198.5642232,-1451.98420808222,-22234144.7373884,11186499.979917,19454256.3498213,-22293582.9862852,11184546.9538669,-19455248.252569,-22291602.6791447
-22487322.9472742,-1461.68616140048,-22235116.7362119,11186619.2302815,19454134.5422974,-22293287.3864187,11184690.6010436,-19455112.3589975,-22291332.1185093
-22486658.6925556,-1471.23413814701,-22235871.0001938,11186746.8211057,19454009.5766694,-22292987.0712219,11184840.4681974,-19454976.4698195,-22291055.248302
-22486293.6614761,-1480.60084909866,-22236317.2069948,11186876.3507206,19453880.6023497,-22292686.0020642,11184989.5830019,-19454840.583981,-22290775.5799769
-22486254.1731968,-1489.77989745601,-22236427.7867723,11187001.5471666,19453747.3392115,-22292387.5795034,11185131.6710618,-19454704.4426676,-22290496.5006409
-22486501.7498922,-1498.79146462394,-22236242.0811868,11187117.5016527,19453610.1180146,-22292093.9913805,11185262.3726067,-19454567.5894684,-22290220.6114602
-22486942.2492227,-1507.67350028931,-22235856.9287362,11187221.594141,19453469.7992071,-22291805.8214221,11185380.042984,-19454429.4680563,-22289949.2424843
-22487445.6190704,-1516.47171612433,-22235405.6189375,11187313.9382302,19453327.5893315,-22291521.9871815,11185485.9919643,-19454289.5367657,-22289682.2334849
-22487872.1969352,-1525.23048501563,-22235030.141001,11187397.2725144,19453184.7939158,-22291240.0090784,11185584.1319118,-19454147.3767468,-22289418.0153091
-22488100.4114388,-1533.98404375461,-22234852.7471571,11187476.3368919,19453042.5573703,-22290956.547229,11185680.1223508,-19454002.7725568,-22289153.9663759
-22488050.490187,-1542.75000524828,-22234952.5363217,11187556.8726492,19452901.6418514,-22290668.092174,11185780.1951467,-19453855.7503303,-22288886.9658999
-22487699.4915345,-1551.52635861769,-22235351.3347082,11187644.4550693,19452762.2880345,-22290371.6687918,11185889.9019535,-19453706.5675066,-22288614.0292054
-22487084.6933343,-1560.29416775787,-22236011.0849373,11187743.3939666,19452624.1832832,-22290065.4141184,11186013.0336032,-19453555.6576297,-22288332.8975892
-22486294.7912508,-1569.02258229751,-22236842.7591134,11187855.9170289,19452486.5405575,-22289748.9184978,11186150.9196692,-19453403.5422002,-22288042.467636
-22485450.8128676,-1577.67158395968,-22237724.9528647,11187981.7886391,19452348.2692318,-22289423.2692174,11186302.2352244,-19453250.72755,-22287742.9797128
-22484681.0364651,-1586.20073100685,-22238528.4208868,11188118.4265141,19452208.2013209,-22289090.7963202,11186463.3380318,-19453097.6071998,-22287435.9352177
-22484095.3338967,-1594.57726619126,-22239141.7027967,11188261.4785894,19452065.3267962,-22288754.5793193,11186629.0541629,-19452944.3887523,-22287123.7667661
-22483764.0460903,-1602.78568999519,-22239492.8716938,11188405.733011,19451918.9912955,-22288417.819361,11186793.7440075,-19452791.059256,-22286809.3337449
-22483705.204002,-1610.82976742051,-22239563.2030946,11188546.1721108,19451769.0182956,-22288083.2050957,11186952.4301554,-19452637.3951119,-22286495.3481083
-22483882.3523086,-1618.72873957846,-22239389.8830534,11188678.9582137,19451615.7336538,-22287752.3980506,11187101.7625874,-19452483.0135596,-22286183.845901
-22484213.0470127,-1626.51315109156,-22239057.2923678,11188802.1585024,19451459.8901412,-22287425.7359605,11187240.6349628,-19452327.4544744,-22285875.8074917
-22484586.0907806,-1634.21829194625,-22238678.9211527,11188916.0729879,19451302.5092821,-22287102.2065386,11187370.3397996,-19452170.2753796,-22285570.9970968
-22484884.0254329,-1641.8768155355,-22238373.9258199,11189023.1117147,19451144.673744,-22286779.6893071,11187494.2444907,-19452011.1404434,-22285268.0470206
-22485006.4618432,-1649.51207660128,-22238243.3017489,11189127.2578159,19450987.3125947,-22286455.4103204,11187617.0652773,-19451849.8860388,-22284964.7632301
-22484889.6774062,-1657.13350754562,-22238350.4401687,11189233.2338401,19450831.0222558,-22286126.5142038,11187743.8936871,-19451686.5506386,-22284658.586053
-22484518.6227558,-1664.73500528018,-22238709.6770287,11189345.5442006,19450675.9579289,-22285790.637332,11187879.1747213,-19451521.3642084,-22284347.111014
-22483928.9762498,-1672.29675882801,-22239284.7226421,11189467.586398,19450521.8154035,-22285446.3687414,11188025.8402518,-19451354.7002447,-22284028.5653792
-22483198.939401,-1679.78979229697,-22239996.9496942,11189601.0048954,19450367.9046384,-22285093.5103663,11188184.7649702,-19451187.0007565,-22283702.1473167
-22482432.6370891,-1687.1821549089,-22240741.7200065,11189745.4089518,19450213.2981768,-22284733.0900825,11188354.6440211,-19451018.6894777,-22283368.1640399
-22481738.7142472,-1694.44547650065,-22241409.502885,11189898.5006425,19450057.0230581,-22284367.1311814,11188532.3054992,-19450850.0905845,-22283027.9467017
-22481208.6048631,-1701.56055619615,-22241907.6559223,11190056.5770725,19449898.2570883,-22283998.2301293,11188713.3847219,-19450681.3688316,-22282683.5646407
-22480898.8324178,-1708.52087366621,-22242178.5750613,11190215.2978458,19449736.4905336,-22283629.0312652,11188893.2175775,-19450512.5025392,-22282337.4007733
-22480820.6977242,-1715.33336626471,-22242210.5891536,11190370.559244,19449571.6220944,-22283261.7052775,11189067.7706023,-19450343.2941634,-22281991.6758378
-22480939.1199791,-1722.01639865473,-22242039.4311488,11190519.2994979,19449403.9717235,-22282897.5348138,11189234.4227633,-19450173.4155709,-22281648.0169574
-22481180.581553,-1728.59545031526,-22241740.0967347,11190660.0775504,19449234.2096281,-22282536.686657,11189392.4478557,-19450002.4782382,-22281307.1546977
-22481448.4209119,-1735.09753185979,-22241410.9457099,11190793.3163845,19449063.2173345,-22282178.2109057,11189543.1093712,-19449830.1138265,-22280968.8051985
-22481642.3814787,-1741.54553063884,-22241153.5003739,11190921.1710127,19448891.9098212,-22281820.2616754,11189689.3585311,-19449656.048877,-22280631.7560167
-22481678.5516215,-1747.95353048694,-22241052.1694545,11191047.0564388,19448721.0548679,-22281460.4902003,11189835.2049565,-19449480.1589873,-22280294.133705
-22481505.7664955,-1754.32414923404,-22241157.9470754,11191174.9373292,19448551.125611,-22281096.5283698,11189984.8925889,-19449302.4923082,-22279953.7958918
-22481115.2331054,-1760.64836358003,-22241479.1483014,11191308.5258076,19448382.2149483,-22280726.4647852,11190142.0488331,-19449123.2584756,-22279608.7673812
-22480541.5061128,-1766.90771198924,-22241980.741664,11191450.5484406,19448214.0274961,-22280349.2191679,11190308.9761747,-19448942.7859643,-22279257.6329647
-22479854.7282672,-1773.07833753399,-22242592.1600981,11191602.2259224,19448045.9489854,-22279964.7431821,11190486.2232691,-19448761.4569124,-22278899.8101221
-22479145.8653914,-1779.13598558534,-22243221.9037312,11191763.063466,19447877.1775564,-22279574.011745,11190672.5139136,-19448579.6326855,-22278535.6503102
-22478508.0890116,-1785.06091861333,-22243776.0132953,11191930.9861235,19447706.8894757,-22279178.8112737,11190865.0396222,-19448397.5850147,-22278166.3526715
-22478018.165488,-1790.84175263702,-22244176.7723585,11192102.7842255,19447534.4056132,-22278781.3715166,11191060.0494104,-19448215.44623,-22277793.7115997
-22477721.5741089,-1796.47745667935,-22244377.9356204,11192274.7735769,19447359.3256586,-22278383.9176483,11191253.6130944,-19448033.1881158,-22277419.7520663
-22477624.1892203,-1801.97715273804,-22244373.4474717,11192443.5347414,19447181.6041729,-22277988.2334062,11191442.4028795,-19447850.6330778,-22277046.3276152
-22477691.9679523,-1807.357825166,-22244197.9352166,11192606.583164,19447001.5546234,-22277595.3217683,11191624.3378857,-19447667.4947955,-22276674.761551
-22477858.4950208,-1812.64048009056,-22243918.9814647,11192762.8388873,19446819.7820514,-22277205.2283077,11191798.9668749,-19447483.4396728,-22276305.6013869
-22478038.7448099,-1817.84560149284,-22243622.9074413,11192912.8072164,19446637.0591451,-22276817.0586222,11191967.5190604,-19447298.1564242,-22275938.5325872
-22478146.2713172,-1822.98886887281,-22243397.1181425,11193058.4408852,19446454.1714224,-22276429.1820752,11192132.6201973,-19447111.4198004,-22275572.4651182
-22478110.4105277,-1828.0780117919,-22243312.6711383,11193202.71802,19446271.7629086,-22276039.5773848,11192297.737558,-19446923.1359568,-22275205.7718887
-22477890.0931741,-1833.11140723489,-22243410.5393181,11193349.0257575,19446090.213028,-22275646.2484882,11192466.4697726,-19446733.3609055,-22274836.628626
-22477481.5435575,-1838.07864330474,-22243694.1577175,11193500.4759349,19445909.5686306,-22275247.6267061,11192641.8257686,-19446542.2889907,-22274463.3857175
-22476918.380725,-1842.96286328681,-22244129.5228501,11193659.2900059,19445729.5436197,-22274842.8796799,11192825.6361101,-19446350.2142664,-22274084.8976622
-22476264.2028953,-1847.74435168915,-22244652.6351764,11193826.3736765,19445549.5849125,-22274432.0676437,11193018.2107324,-19446157.4729122,-22273700.7456576
-22475599.2856947,-1852.40459365768,-22245182.6992049,11194001.1616035,19445368.9902747,-22274016.1190927,11193218.3057905,-19445964.3783797,-22273311.3113333
-22475004.2082554,-1856.92996901722,-22245638.4316174,11194181.7573003,19445187.0535543,-22273596.6343444,11193423.3997566,-19445771.1622222,-22272917.6900612
-22474543.7783752,-1861.31433975077,-22245954.244612,11194365.3343777,19445003.2079158,-22273175.5595413,11193630.2175834,-19445577.9322417,-22272521.4643599
-22474254.4629059,-1865.5600327991,-22246093.090262,11194548.7141785,19444817.1386792,-22272754.7985525,11193835.3938465,-19445384.6559892,-22272124.3852762
-22474137.7225337,-1869.67705944249,-22246053.4093979,11194729.0016449,19444628.8439678,-22272335.8412031,11194036.1404489,-19445191.1725037,-22271728.0269056
-22474160.4111275,-1873.6807789545,-22245868.8321998,11194904.1521067,19444438.6321073,-22271919.481388,11194230.7862716,-19444997.2294588,-22271333.4831416
-22474261.9965517,-1877.5885309949,-22245600.7880524,11195073.3579269,19444247.0574614,-22271505.6792768,11194419.0842101,-19444802.5378814,-22270941.1659426
-22474367.05463,-1881.41596107621,-22245325.6582539,11195237.1818588,19444054.8085577,-22271093.592099,11194602.2292371,-19444606.8332201,-22270550.7430631
-22474400.5019193,-1885.17380528332,-22245119.2020329,11195397.4156483,19443862.5716077,-22270681.764077,11194782.5895783,-19444409.9305205,-22270161.2248307
-22474302.5305644,-1888.86577987196,-22245041.4633419,11195556.6973243,19443670.8970395,-22270268.4347244,11194963.2099825,-19444211.7628955,-22269771.1798827
-22474040.2850534,-1892.48797096242,-22245125.1538069,11195717.9678495,19443480.0956039,-22269851.9020512,11195147.1901533,-19444012.3960147,-22269379.03464
-22473613.980128,-1896.02979860758,-22245369.7060776,11195883.8781016,19443290.1842767,-22269430.86754,11195337.0642099,-19443812.0162321,-22268983.3955667
-22473056.2917995,-1899.47630797426,-22245742.0127608,11196056.2648798,19443100.8918796,-22269004.6947229,11195534.3044167,-19443610.8951849,-22268583.3298555
-22472425.235671,-1902.81128244848,-22246183.5565962,11196235.7986667,19442911.7222652,-22268573.5315785,11195739.0454164,-19443409.338292,-22268178.5495941
-22471792.0809281,-1906.02052585663,-22246622.428617,11196421.8698569,19442722.0614768,-22268138.2749353,11195950.0796124,-19443207.6276186,-22267769.464627
-22471226.8381182,-1909.09464685793,-22246987.8169456,11196612.7316087,19442531.3067933,-22267700.3868747,11196165.1195836,-19443005.9705517,-22267357.0960531
-22470784.2925305,-1912.03079615305,-22247224.0830353,11196805.866234,19442338.9916543,-22267261.6024027,11196381.2705031,-19442804.4644291,-22266942.8701611
-22470493.3611144,-1914.83303121508,-22247301.6238277,11196998.4983135,19442144.8817604,-22266823.5885986,11196595.6149031,-19442603.0839663,-22266528.3360092
-22470351.8049198,-1917.5112687568,-22247222.3615273,11197188.1500118,19441949.0238011,-22266387.6239847,11196805.7916141,-19442401.6937,-22266114.8642202
